Ticker,ETF_Ticker,ETF_Name,Category,Expense_Ratio,Weightage
ODFL,FTXR,First Trust Nasdaq Transportation ETF,Industrials Equities,0.6,7.33
ODFL,IYT,iShares US Transportation ETF,Transportation Equities,0.42,4.37
ODFL,PRN,Invesco DWA Industrials Momentum ETF,Industrials Equities,0.6,3.58
ODFL,QQQN,VictoryShares Nasdaq Next 50 ETF,Mid Cap Growth Equities,0.18,3.23
ODFL,DWEQ,AdvisorShares Dorsey Wright Alpha Equal Weight ETF,Large Cap Growth Equities,0.96,2.94
ODFL,XTN,SPDR S&P Transportation ETF,Transportation Equities,0.35,2.33
ODFL,QQQJ,Invesco NASDAQ Next Gen 100 ETF,Large Cap Growth Equities,0.15,2.28
ODFL,MIDF,iShares MSCI USA Mid-Cap Multifactor ETF,Mid Cap Blend Equities,0.25,1.8
ODFL,PDP,Invesco DWA Momentum ETF,Large Cap Growth Equities,0.62,1.78
ODFL,QGRO,American Century STOXX U.S. Quality Growth ETF,Large Cap Growth Equities,0.29,1.68
OKE,PYPE,ETRACS NYSE Pickens Core Midstream Index ETN,Energy Equities,0.85,7.72
OKE,USAI,Pacer American Energy Independence ETF,Energy Equities,0.75,7.72
OKE,MLPX,Global X MLP & Energy Infrastructure ETF,MLPs,0.45,7.69
OKE,EINC,VanEck Energy Income ETF,Energy Equities,0.45,6.54
OKE,TPYP,Tortoise North American Pipeline Fund,Energy Equities,0.4,6.34
OKE,ENFR,Alerian Energy Infrastructure ETF,Energy Equities,0.35,6.07
OKE,UMI,USCF Midstream Energy Income Fund ETF,N/A,0.85,5.27
OKE,RYE,Invesco S&P 500® Equal Weight Energy ETF,Energy Equities,0.4,4.44
OKE,DDIV,First Trust Dorsey Wright Momentum & Dividend ETF,All Cap Equities,0.6,4.35
OKE,PEY,Invesco High Yield Equity Dividend Achievers™ ETF,All Cap Equities,0.53,4.0
OGN,CSD,Invesco S&P Spin-Off ETF,All Cap Equities,0.65,4.84
OGN,XPH,SPDR S&P Pharmaceuticals ETF,Health & Biotech Equities,0.35,4.56
OGN,IHE,iShares U.S. Pharmaceuticals ETF,Health & Biotech Equities,0.42,3.16
OGN,RYH,Invesco S&P 500® Equal Weight Health Care ETF,Health & Biotech Equities,0.4,1.72
OGN,RNMC,First Trust Mid Cap US Equity Select ETF,Mid Cap Blend Equities,0.6,1.4
PCAR,TADS,The Active Dividend Stock ETF,All Cap Equities,1.68,4.01
PCAR,FTXR,First Trust Nasdaq Transportation ETF,Industrials Equities,0.6,3.91
PCAR,CZA,Invesco Zacks Mid-Cap ETF,Mid Cap Blend Equities,0.69,1.93
PCAR,QQXT,First Trust Nasdaq-100 Ex-Technology Sector Index Fund,Large Cap Growth Equities,0.6,1.8
PH,WBIF,WBI BullBear Value 3000 ETF,Global Equities,1.25,4.52
PH,PAVE,Global X US Infrastructure Development ETF,Utilities Equities,0.47,2.77
PH,JHMI,John Hancock Multifactor Industrials ETF,Industrials Equities,0.4,1.59
PH,RGI,Invesco S&P 500® Equal Weight Industrials ETF,Industrials Equities,0.4,1.5
PH,JHMM,John Hancock Multifactor Mid Cap ETF,Mid Cap Growth Equities,0.41,0.46
PH,GSEW,Goldman Sachs Equal Weight U.S. Large Cap Equity ETF,Large Cap Growth Equities,0.09,0.22
PAYC,CLOU,Global X Cloud Computing ETF,Technology Equities,0.68,5.25
PAYC,NUMG,Nuveen ESG Mid-Cap Growth ETF,Mid Cap Growth Equities,0.3,2.63
PAYC,PDP,Invesco DWA Momentum ETF,Large Cap Growth Equities,0.62,2.23
PENN,CSD,Invesco S&P Spin-Off ETF,All Cap Equities,0.65,5.95
PENN,BETZ,Roundhill Sports Betting & iGaming ETF,Consumer Discretionary Equities,0.75,4.4
PENN,IVSG,Invesco Select Growth ETF,N/A,0.48,3.68
PBCT,SDOG,ALPS Sector Dividend Dogs ETF,Large Cap Value Equities,0.4,2.18
PBCT,SPDV,AAM S&P 500 High Dividend Value ETF,Large Cap Value Equities,0.29,2.07
PBCT,KRE,SPDR S&P Regional Banking ETF,Financials Equities,0.35,1.96
PBCT,QSY,WisdomTree U.S. Quality Shareholder Yield Fund,All Cap Equities,0.38,1.64
PBCT,SDY,SPDR S&P Dividend ETF,All Cap Equities,0.35,1.58
PBCT,SPYD,SPDR Portfolio S&P 500 High Dividend ETF,Large Cap Blend Equities,0.07,1.43
PKI,MJJ,Microsectors Cannabis ETN,Health & Biotech Equities,0.7,7.03
PKI,THCX,Cannabis ETF,Small Cap Blend Equities,0.75,2.94
PKI,BUL,Pacer US Cash Cows Growth ETF,All Cap Equities,0.6,2.67
PKI,SPGP,Invesco S&P 500 GARP ETF,Large Cap Growth Equities,0.36,1.8
PKI,WDNA,WisdomTree BioRevolution Fund,Health & Biotech Equities,0.45,1.57
PKI,PSET,Principal Quality ETF,Large Cap Growth Equities,0.15,1.14
PKI,VBK,Vanguard Small Cap Growth ETF,Small Cap Growth Equities,0.07,0.85
PKI,SCHM,Schwab US Mid-Cap ETF,Mid Cap Growth Equities,0.04,0.44
PKI,VB,Vanguard Small Cap ETF,Small Cap Growth Equities,0.05,0.37
PKI,SMMD,iShares Russell 2500 ETF,Small Cap Growth Equities,0.15,0.28
PM,IYK,iShares U.S. Consumer Staples ETF,Consumer Staples Equities,0.43,6.99
PM,WBIY,WBI Power Factor High Dividend ETF,All Cap Equities,0.7,5.62
PM,DHS,WisdomTree US High Dividend Fund,Large Cap Value Equities,0.38,5.29
PM,IECS,iShares Evolved U.S. Consumer Staples ETF,Consumer Staples Equities,0.18,4.71
PM,FDL,First Trust Morningstar Dividend Leaders Index Fund,Large Cap Value Equities,0.45,4.62
PM,VDC,Vanguard Consumer Staples ETF,Consumer Staples Equities,0.1,4.57
PM,DURA,VanEck Morningstar Durable Dividend ETF,Large Cap Blend Equities,0.29,4.13
PM,FSTA,FIDELITY COVINGTON TRUST MSCI CONSUMER STAPLES INDEX ETF,Consumer Staples Equities,0.08,4.12
PM,XLP,Consumer Staples Select Sector SPDR Fund,Consumer Staples Equities,0.12,4.03
PM,SIXA,6 Meridian Mega Cap Equity ETF,Large Cap Blend Equities,0.86,3.98
PNW,NLR,VanEck Uranium + Nuclear Energy ETF,Alternative Energy Equities,0.61,3.69
PNW,FXU,First Trust Utilities AlphaDEX Fund,Utilities Equities,0.62,3.56
PNC,IAT,iShares U.S. Regional Banks ETF,Financials Equities,0.41,12.88
PNC,FTXO,First Trust Nasdaq Bank ETF,Financials Equities,0.6,7.86
PNC,DFNL,Davis Select Financial ETF,Financials Equities,0.64,4.86
PNC,WBIG,WBI BullBear Yield 3000 ETF,Global Equities,1.14,4.09
PNC,KBWB,Invesco KBW Bank ETF,Financials Equities,0.35,3.96
PNC,EQRR,ProShares Equities for Rising Rates ETF,Large Cap Blend Equities,0.35,2.94
PNC,FTHI,First Trust BuyWrite Income ETF,Large Cap Blend Equities,0.85,2.67
PNC,FTLB,First Trust Hedged BuyWrite Income ETF,Long-Short,0.85,2.63
PNC,FMIL,Fidelity New Millennium ETF,Large Cap Blend Equities,0.59,2.26
PNC,IYG,iShares U.S. Financial Services ETF,Financials Equities,0.42,1.98
PPG,JHMA,John Hancock Multifactor Materials ETF,Materials,0.4,4.22
PPG,XLB,Materials Select Sector SPDR Fund,Materials,0.12,3.75
PPG,RTM,Invesco S&P 500® Equal Weight Materials ETF,Materials,0.4,3.55
PPG,VAW,Vanguard Materials ETF,Materials,0.1,2.96
PPG,FMAT,Fidelity MSCI Materials Index ETF,Materials,0.08,2.88
PPG,YLDE,ClearBridge Dividend Strategy ESG ETF,Large Cap Growth Equities,0.6,2.56
PPG,PYZ,Invesco DWA Basic Materials Momentum ETF,Materials,0.6,2.49
PPG,KLDW,Knowledge Leaders Developed World ETF,Global Equities,0.75,1.08
PPG,SZNE,Pacer CFRA-Stovall Equal Weight Seasonal Rotation ETF,Large Cap Growth Equities,0.6,0.89
PFG,SDEI,Sound Equity Income ETF,N/A,0.45,5.25
PFG,RDIV,Invesco S&P Ultra Dividend Revenue ETF,All Cap Equities,0.39,3.26
PFG,DVLU,First Trust Dorsey Wright Momentum & Value ETF,All Cap Equities,0.6,2.72
PFG,DDIV,First Trust Dorsey Wright Momentum & Dividend ETF,All Cap Equities,0.6,2.7
PFG,IAK,iShares U.S. Insurance ETF,Financials Equities,0.42,2.4
PFG,NUMV,Nuveen ESG Mid-Cap Value ETF,Mid Cap Blend Equities,0.3,1.8
PFG,SPVM,Invesco S&P 500 Value with Momentum ETF,Large Cap Value Equities,0.39,1.57
PFG,RPV,Invesco S&P 500® Pure Value ETF,All Cap Equities,0.35,1.46
PGR,KBWP,Invesco KBW Property & Casualty Insurance ETF,Financials Equities,0.35,8.04
PGR,IAK,iShares U.S. Insurance ETF,Financials Equities,0.42,7.64
PGR,KONG,Formidable Fortress ETF,Volatility Hedged Equity,0.89,4.92
PGR,GBDV,Global Beta Smart Income ETF,Large Cap Value Equities,0.29,3.91
PGR,SPMV,Invesco S&P 500 Minimum Variance ETF,Large Cap Growth Equities,0.1,2.06
PGR,ONEY,SPDR Russell 1000 Yield Focus ETF,All Cap Equities,0.2,1.87
PGR,IEFN,iShares Evolved U.S. Financials ETF,Financials Equities,0.18,1.37
PGR,ONEV,SPDR Russell 1000 Low Volatility Focus ETF,Volatility Hedged Equity,0.2,0.95
PRU,IAK,iShares U.S. Insurance ETF,Financials Equities,0.42,5.78
PRU,GBDV,Global Beta Smart Income ETF,Large Cap Value Equities,0.29,4.66
PRU,SPHD,Invesco S&P 500® High Dividend Low Volatility ETF,Volatility Hedged Equity,0.3,2.45
PRU,DBLV,AdvisorShares DoubleLine Value Equity ETF,Large Cap Blend Equities,0.91,2.26
PRU,PY,Principal Value ETF,All Cap Equities,0.15,2.24
PRU,PEY,Invesco High Yield Equity Dividend Achievers™ ETF,All Cap Equities,0.53,2.08
PRU,RPV,Invesco S&P 500® Pure Value ETF,All Cap Equities,0.35,1.92
PRU,SPVM,Invesco S&P 500 Value with Momentum ETF,Large Cap Value Equities,0.39,1.81
PRU,DVY,iShares Select Dividend ETF,All Cap Equities,0.39,1.79
PRU,JHMF,John Hancock Multifactor Financials ETF,Financials Equities,0.4,1.38
PEG,NLR,VanEck Uranium + Nuclear Energy ETF,Alternative Energy Equities,0.61,6.17
PEG,JHMU,John Hancock Multifactor Utilities ETF,Utilities Equities,0.4,3.93
PEG,UTES,Virtus Reaves Utilities ETF,Utilities Equities,0.49,3.93
PEG,RYU,Invesco S&P 500® Equal Weight Utilities ETF,Utilities Equities,0.4,3.69
PEG,XLU,Utilities Select Sector SPDR Fund,Utilities Equities,0.12,3.36
PEG,EMLP,First Trust North American Energy Infrastructure Fund,MLPs,0.96,3.34
PEG,ECLN,First Trust EIP Carbon Impact ETF,Utilities Equities,0.97,3.24
PEG,VPU,Vanguard Utilities ETF,Utilities Equities,0.1,2.92
PEG,FUTY,Fidelity MSCI Utilities Index ETF,Utilities Equities,0.08,2.9
PEG,IDU,iShares U.S. Utilities ETF,Utilities Equities,0.43,2.78
PHM,ITB,iShares U.S. Home Construction ETF,Building & Construction ,0.41,5.9
PHM,XHB,SPDR S&P Homebuilders ETF,Building & Construction ,0.35,3.82
PHM,ZIG,Acquirers Fund,Large Cap Blend Equities,1.85,3.49
PHM,FXD,First Trust Consumer Discretionary AlphaDEX Fund,Consumer Discretionary Equities,0.63,1.41
PHM,DFAT,Dimensional U.S. Targeted Value ETF,N/A,0.34,0.53
QRVO,FTXL,First Trust Nasdaq Semiconductor ETF,Technology Equities,0.6,3.04
QRVO,BUL,Pacer US Cash Cows Growth ETF,All Cap Equities,0.6,2.39
PWR,GRID,First Trust Nasdaq Clean Edge Smart GRID Infrastructure Index,Alternative Energy Equities,0.7,4.33
PWR,FLM,First Trust Global Engineering and Construction ETF,Building & Construction ,0.7,4.03
PWR,ECLN,First Trust EIP Carbon Impact ETF,Utilities Equities,0.97,3.88
PWR,EMLP,First Trust North American Energy Infrastructure Fund,MLPs,0.96,3.41
PWR,MOTO,SmartETFs Smart Transportation & Technology ETF,Transportation Equities,0.68,3.2
PWR,SYLD,Cambria Shareholder Yield ETF,All Cap Equities,0.59,1.23
PWR,AFMC,First Trust Active Factor Mid Cap ETF,Small Cap Blend Equities,0.65,1.04
PWR,DFAT,Dimensional U.S. Targeted Value ETF,N/A,0.34,1.01
PWR,SMLF,iShares MSCI USA Small-Cap Multifactor ETF,Small Cap Blend Equities,0.3,1.01
PWR,AFLG,First Trust Active Factor Large Cap ETF,Large Cap Growth Equities,0.55,1.0
RTX,ITA,iShares U.S. Aerospace & Defense ETF,Industrials Equities,0.42,20.94
RTX,FEDX,Emles Federal Contractors ETF,All Cap Equities,0.6,9.7
RTX,PPA,Invesco Aerospace & Defense ETF,Industrials Equities,0.61,6.35
RTX,NVQ,QRAFT AI-Enhanced US Next Value ETF,All Cap Equities,0.75,5.16
RTX,XAR,SPDR S&P Aerospace & Defense ETF,Industrials Equities,0.35,4.4
RTX,XLI,Industrial Select Sector SPDR Fund,Industrials Equities,0.12,4.24
RTX,ROKT,SPDR S&P Kensho Final Frontiers ETF,Industrials Equities,0.45,4.16
RTX,UTRN,Vesper U.S. Large Cap Short-Term Reversal Strategy ETF,Large Cap Blend Equities,0.75,4.07
RTX,TADS,The Active Dividend Stock ETF,All Cap Equities,1.68,3.79
RTX,FIDU,Fidelity MSCI Industrial Index ETF,Industrials Equities,0.08,3.21
REG,EWRE,Invesco S&P 500® Equal Weight Real Estate ETF,Real Estate,0.4,3.68
REG,SPDV,AAM S&P 500 High Dividend Value ETF,Large Cap Value Equities,0.29,2.0
RF,IAT,iShares U.S. Regional Banks ETF,Financials Equities,0.41,3.5
RF,SPDV,AAM S&P 500 High Dividend Value ETF,Large Cap Value Equities,0.29,2.25
RF,KRE,SPDR S&P Regional Banking ETF,Financials Equities,0.35,2.15
RF,RYF,Invesco S&P 500® Equal Weight Financials ETF,Financials Equities,0.4,1.78
RF,KBE,SPDR S&P Bank ETF,Financials Equities,0.35,1.58
RF,SPYD,SPDR Portfolio S&P 500 High Dividend ETF,Large Cap Blend Equities,0.07,1.52
RF,SDVY,First Trust SMID Cap Rising Dividend Achievers ETF,Small Cap Blend Equities,0.6,1.16
RF,CVY,Invesco Zacks Multi-Asset Income ETF,All Cap Equities,1.0,1.14
RF,SLT,Pacer Salt High truBeta US Market ETF,All Cap Equities,0.6,1.12
RF,MAGA,Point Bridge GOP Stock Tracker ETF,Large Cap Blend Equities,0.72,0.83
RMD,VSDA,VictoryShares Dividend Accelerator ETF,Large Cap Growth Equities,0.35,2.69
RMD,ENTR,ERShares Entrepreneurs ETF,Large Cap Growth Equities,0.49,2.67
RMD,IHI,iShares U.S. Medical Devices ETF,Health & Biotech Equities,0.41,2.43
RMD,FLQM,Franklin LibertyQ U.S. Mid Cap Equity ETF,Mid Cap Blend Equities,0.3,1.12
RMD,IMCG,iShares Morningstar Mid-Cap Growth ETF,Mid Cap Growth Equities,0.06,0.78
RMD,JHMM,John Hancock Multifactor Mid Cap ETF,Mid Cap Growth Equities,0.41,0.39
ROK,ECOZ,TrueShares ESG Active Opportunities ETF,Large Cap Growth Equities,0.58,3.24
ROK,PAVE,Global X US Infrastructure Development ETF,Utilities Equities,0.47,2.94
ROK,PRN,Invesco DWA Industrials Momentum ETF,Industrials Equities,0.6,2.52
ROK,SNSR,Global X Internet of Things ETF,Technology Equities,0.68,2.1
ROK,ROBO,ROBO Global Robotics & Automation Index ETF,Global Equities,0.95,1.58
ROK,FLQM,Franklin LibertyQ U.S. Mid Cap Equity ETF,Mid Cap Blend Equities,0.3,1.17
ROK,KRMA,Global X Conscious Companies ETF,Large Cap Growth Equities,0.43,0.51
ROK,JHMM,John Hancock Multifactor Mid Cap ETF,Mid Cap Growth Equities,0.41,0.42
ROP,PHO,Invesco Water Resources ETF,Water Equities ,0.6,7.96
ROP,PIO,Invesco Global Water ETF,Water Equities ,0.75,4.08
ROP,FIW,First Trust Water ETF,Water Equities ,0.54,3.87
ROP,GOAT,VanEck Morningstar Global Wide Moat ETF,Large Cap Growth Equities,0.52,2.01
ROP,TDVG,T. Rowe Price Dividend Growth ETF,Large Cap Growth Equities,0.5,1.44
ROP,TPLC,Timothy Plan Fund Timothy Plan US Large/Mid Cap Core Fund,Mid Cap Growth Equities,0.52,0.47
ROP,TPLE,Timothy Plan Us Large/Mid Cap Core Enhanced ETF,N/A,0.52,0.47
RCL,CRUZ,Defiance Hotel Airline and Cruise ETF,Consumer Discretionary Equities,0.45,5.53
RCL,TRYP,"SonicShares Airlines, Hotels, Cruise Lines ETF",Consumer Discretionary Equities,0.75,4.53
CRM,IGV,iShares Expanded Tech-Software Sector ETF,Technology Equities,0.43,9.41
CRM,DIA,SPDR Dow Jones Industrial Average ETF Trust,Large Cap Growth Equities,0.16,5.47
CRM,SHE,SPDR SSGA Gender Diversity Index ETF,Large Cap Growth Equities,0.2,5.34
CRM,FDN,First Trust Dow Jones Internet Index Fund,Large Cap Growth Equities,0.51,5.34
CRM,CLOU,Global X Cloud Computing ETF,Technology Equities,0.68,4.8
CRM,PNQI,Invesco NASDAQ Internet ETF,Large Cap Growth Equities,0.6,4.79
CRM,MBCC,Monarch Blue Chips Core ETF,N/A,1.25,4.61
CRM,SDGA,Impact Shares Sustainable Development Goals Global ETF,Large Cap Blend Equities,0.75,4.34
CRM,TECB,iShares U.S. Tech Breakthrough Multisector ETF,Technology Equities,0.4,4.32
CRM,KOIN,Capital Link NextGen Protocol ETF,Technology Equities,0.95,4.31
SLB,IEZ,iShares U.S. Oil Equipment & Services ETF,Energy Equities,0.41,24.17
SLB,OIH,VanEck Oil Services ETF,Energy Equities,0.35,20.79
SLB,PXJ,Invesco Dynamic Oil & Gas Services ETF,Energy Equities,0.63,8.76
SLB,JHME,John Hancock Multifactor Energy ETF,Energy Equities,0.4,5.78
SLB,XES,SPDR S&P Oil & Gas Equipment & Services ETF,Energy Equities,0.35,4.85
SLB,XLE,Energy Select Sector SPDR Fund,Energy Equities,0.12,4.71
SLB,RYE,Invesco S&P 500® Equal Weight Energy ETF,Energy Equities,0.4,4.43
SLB,IYE,iShares U.S. Energy ETF,Energy Equities,0.42,4.25
SLB,VDE,Vanguard Energy ETF,Energy Equities,0.1,3.62
SLB,FENY,Fidelity MSCI Energy Index ETF,Energy Equities,0.08,3.48
SEE,RTM,Invesco S&P 500® Equal Weight Materials ETF,Materials,0.4,3.72
SEE,CUT,Invesco MSCI Global Timber ETF,Materials,0.61,3.59
SEE,AVDR,AVDR US LargeCap Leading ETF,Large Cap Growth Equities,0.6,2.38
SEE,LSAF,LeaderShares AlphaFactor US Core Equity ETF,All Cap Equities,0.75,1.07
SEE,SZNE,Pacer CFRA-Stovall Equal Weight Seasonal Rotation ETF,Large Cap Growth Equities,0.6,0.94
NOW,LYFE,2nd Vote Life Neutral Plus ETF,All Cap Equities,0.75,5.03
NOW,KNGS,UPHOLDINGS Compound Kings ETF,All Cap Equities,0.6,4.89
NOW,IGV,iShares Expanded Tech-Software Sector ETF,Technology Equities,0.43,4.78
NOW,XPND,First Trust Expanded Technology ETF,N/A,0.65,4.25
NOW,EGIS,2nd Vote Society Defended ETF,All Cap Equities,0.75,4.03
NOW,BIBL,Inspire 100 ETF,Large Cap Growth Equities,0.35,3.91
NOW,LRNZ,"TrueShares Technology, AI & Deep Learning ETF",Large Cap Growth Equities,0.68,3.82
NOW,MMLG,First Trust Multi-Manager Large Growth ETF,Large Cap Growth Equities,0.85,3.81
NOW,LGBT,LGBTQ + ESG100 ETF,N/A,0.75,3.63
NOW,GGRW,Gabelli Growth Innovators ETF,Large Cap Growth Equities,0.9,3.15
SPG,ICF,iShares Cohen & Steers REIT ETF,Real Estate,0.33,5.83
SPG,XLRE,Real Estate Select Sector SPDR Fund,Real Estate,0.12,5.22
SPG,RWR,SPDR Dow Jones REIT ETF,Real Estate,0.25,5.07
SPG,FRI,First Trust S&P REIT Index Fund,Real Estate,0.5,4.39
SPG,BBRE,JPMorgan BetaBuilders MSCI US REIT ETF,Real Estate,0.11,4.37
SPG,GQRE,FlexShares Global Quality Real Estate Index Fund,Global Real Estate,0.45,4.35
SPG,USRT,iShares Core U.S. REIT ETF,Real Estate,0.08,4.33
SPG,EWRE,Invesco S&P 500® Equal Weight Real Estate ETF,Real Estate,0.4,4.2
SPG,DDIV,First Trust Dorsey Wright Momentum & Dividend ETF,All Cap Equities,0.6,3.86
SPG,SCHH,Schwab US REIT ETF,Real Estate,0.07,3.59
SNA,PSL,Invesco DWA Consumer Staples Momentum ETF,Consumer Staples Equities,0.6,2.53
SNA,ESGS,Columbia Sustainable US Equity Income ETF,All Cap Equities,0.35,1.42
LUV,JETS,U.S. Global Jets ETF,Industrials Equities,0.6,9.64
LUV,CRUZ,Defiance Hotel Airline and Cruise ETF,Consumer Discretionary Equities,0.45,4.49
LUV,TRYP,"SonicShares Airlines, Hotels, Cruise Lines ETF",Consumer Discretionary Equities,0.75,4.1
LUV,IYT,iShares US Transportation ETF,Transportation Equities,0.42,3.97
LUV,JRNY,ALPS Global Travel Beneficiaries ETF,Consumer Discretionary Equities,0.65,2.73
SBUX,PBJ,Invesco Dynamic Food & Beverage ETF,Consumer Staples Equities,0.63,4.74
SBUX,PEJ,Invesco Dynamic Leisure & Entertainment ETF,Consumer Discretionary Equities,0.55,4.64
SBUX,IECS,iShares Evolved U.S. Consumer Staples ETF,Consumer Staples Equities,0.18,4.35
SBUX,MBCC,Monarch Blue Chips Core ETF,N/A,1.25,4.06
SBUX,DEMZ,Democratic Large Cap Core ETF,Large Cap Blend Equities,0.45,3.03
SBUX,XLY,Consumer Discretionary Select Sector SPDR Fund,Consumer Discretionary Equities,0.12,3.01
SBUX,MILN,Global X Millennial Consumer ETF,Large Cap Growth Equities,0.5,2.91
SBUX,CCOR,Core Alternative ETF,Large Cap Growth Equities,1.09,2.6
SBUX,VCR,Vanguard Consumer Discretionary ETF,Consumer Discretionary Equities,0.1,2.48
SBUX,LVOL,American Century Low Volatility ETF,Large Cap Blend Equities,0.29,2.34
STE,EVX,VanEck Environmental Services ETF,Industrials Equities,0.55,3.06
STE,RYH,Invesco S&P 500® Equal Weight Health Care ETF,Health & Biotech Equities,0.4,1.76
STE,IHI,iShares U.S. Medical Devices ETF,Health & Biotech Equities,0.41,1.49
STE,XHE,SPDR S&P Health Care Equipment ETF,Health & Biotech Equities,0.35,1.41
SIVB,IAT,iShares U.S. Regional Banks ETF,Financials Equities,0.41,5.0
SIVB,KBWB,Invesco KBW Bank ETF,Financials Equities,0.35,4.88
SIVB,PFI,Invesco DWA Financial Momentum ETF,All Cap Equities,0.6,3.32
SIVB,IVDG,Invesco Focused Discovery Growth ETF,N/A,0.59,2.68
SIVB,FEVR,Inspire Faithward Large Cap Momentum ESG ETF,Large Cap Growth Equities,0.85,2.67
SIVB,RPG,Invesco S&P 500® Pure Growth ETF,Large Cap Growth Equities,0.35,2.62
SIVB,AVDR,AVDR US LargeCap Leading ETF,Large Cap Growth Equities,0.6,2.61
SIVB,QMOM,Alpha Architect U.S. Quantitative Momentum ETF,All Cap Equities,0.49,2.36
SIVB,FTXO,First Trust Nasdaq Bank ETF,Financials Equities,0.6,2.28
SIVB,KRE,SPDR S&P Regional Banking ETF,Financials Equities,0.35,2.17
SNPS,IVDG,Invesco Focused Discovery Growth ETF,N/A,0.59,3.59
SNPS,IQM,Franklin Intelligent Machines ETF,Large Cap Growth Equities,0.5,2.99
SNPS,ENTR,ERShares Entrepreneurs ETF,Large Cap Growth Equities,0.49,2.96
SNPS,ROBT,First Trust Nasdaq Artificial Intelligence & Robotics ETF,Technology Equities,0.65,2.02
SNPS,ZECP,Zacks Earnings Consistent Portfolio ETF,N/A,0.55,1.92
SNPS,IGV,iShares Expanded Tech-Software Sector ETF,Technology Equities,0.43,1.85
SNPS,BIBL,Inspire 100 ETF,Large Cap Growth Equities,0.35,1.51
SNPS,FLLV,Franklin Liberty U.S. Low Volatility ETF,Volatility Hedged Equity,0.29,1.46
SNPS,QRFT,QRAFT AI Enhanced U.S. Large Cap ETF,Large Cap Growth Equities,0.75,1.38
SNPS,VOT,Vanguard Mid-Cap Growth ETF,Mid Cap Growth Equities,0.07,1.34
TMUS,XLC,Communication Services Select Sector SPDR Fund,Large Cap Growth Equities,0.12,4.32
TMUS,JHCS,John Hancock Multifactor Media & Communications ETF,Large Cap Growth Equities,0.4,4.13
TMUS,VSL,Volshares Large Cap ETF,Large Cap Blend Equities,0.65,4.02
TMUS,EWCO,Invesco S&P 500 Equal Weight Communication Services ETF,Communications Equities,0.4,4.0
TMUS,IYZ,iShares U.S. Telecommunications ETF,Communications Equities,0.42,3.37
TMUS,VOX,Vanguard Communication Services ETF,Large Cap Growth Equities,0.1,1.98
TMUS,FCOM,Fidelity MSCI Communication Services Index ETF,Large Cap Growth Equities,0.08,1.95
TMUS,FIVG,Defiance Next Gen Connectivity ETF,Technology Equities,0.3,1.78
TMUS,VFMV,Vanguard U.S. Minimum Volatility ETF,All Cap Equities,0.13,1.65
TMUS,FGRO,Fidelity Growth Opportunities ETF,Global Equities,0.59,1.63
TTWO,EWCO,Invesco S&P 500 Equal Weight Communication Services ETF,Communications Equities,0.4,5.2
TTWO,ESPO,VanEck Video Gaming and eSports ETF,Large Cap Growth Equities,0.55,4.96
TTWO,HERO,Global X Video Games & Esports ETF,Large Cap Growth Equities,0.5,4.93
