Ticker,Year,Total_Revenue,Cost_of_Revenue,Gross_Profit,Operating_Expense,Operating_Income,Net_Non_Operating_Interest_Income_Expense,Other_Income_Expense,Pretax_Income,Tax_Provision
MKC,2017.0,4834100.0,2823900.0,2010200.0,1244800.0,765400.0,-111100.0,-59500.0,594800.0,151300.0
MDT,2021.0,31597000.0,10576000.0,21021000.0,15868000.0,5153000.0,-891000.0,-118000.0,4144000.0,236000.0
MDT,2021.0,30117000.0,10483000.0,19634000.0,14739000.0,4895000.0,-925000.0,-75000.0,3895000.0,265000.0
MDT,2020.0,28913000.0,9424000.0,19489000.0,14267000.0,5222000.0,-1092000.0,-75000.0,4055000.0,-751000.0
MDT,2019.0,30557000.0,9155000.0,21402000.0,14770000.0,6632000.0,-1444000.0,9000.0,5197000.0,547000.0
MDT,2018.0,29953000.0,9055000.0,20898000.0,14555000.0,6343000.0,-749000.0,81000.0,5675000.0,2580000.0
MET,2021.0,70700000.0,,,,,,,6984000.0,1462000.0
MET,2020.0,67842000.0,,,,,,,6927000.0,1509000.0
MET,2019.0,69620000.0,,,,,,,6795000.0,886000.0
MET,2018.0,67941000.0,,,,,,,6307000.0,1179000.0
MET,2017.0,62308000.0,,,,,,,3536000.0,-1470000.0
MGM,2021.0,8116784.0,4376280.0,3740504.0,3835358.0,-94854.0,-786795.0,1633342.0,751693.0,115359.0
MGM,2020.0,5162082.0,3452711.0,1709371.0,3793121.0,-2083750.0,-676380.0,1248651.0,-1511479.0,-191572.0
MGM,2019.0,12899672.0,7603489.0,5296183.0,1199687.0,4096496.0,-847932.0,-401839.0,2846725.0,632345.0
MGM,2018.0,11763096.0,6918875.0,4844221.0,3513278.0,1330943.0,-769513.0,72576.0,634006.0,50112.0
MGM,2017.0,10773904.0,6166006.0,4607898.0,3028745.0,1579153.0,-668745.0,53347.0,963755.0,-1132663.0
MU,2021.0,27705000.0,17282000.0,10423000.0,3676000.0,6747000.0,-146000.0,-383000.0,6218000.0,394000.0
MU,2021.0,27705000.0,17282000.0,10423000.0,3676000.0,6747000.0,-146000.0,-383000.0,6218000.0,394000.0
MU,2020.0,21435000.0,14883000.0,6552000.0,3492000.0,3060000.0,-80000.0,3000.0,2983000.0,280000.0
MU,2019.0,23406000.0,12704000.0,10702000.0,3312000.0,7390000.0,77000.0,-419000.0,7048000.0,693000.0
MU,2018.0,30391000.0,12500000.0,17891000.0,2965000.0,14926000.0,-222000.0,-397000.0,14307000.0,168000.0
MAA,2021.0,1738168.0,1191604.0,546564.0,104198.0,442366.0,-158725.0,167823.0,451464.0,6642.0
MAA,2020.0,1677984.0,1151313.0,526671.0,99158.0,427513.0,-167562.0,5890.0,265841.0,3327.0
MAA,2019.0,1641017.0,1109688.0,531329.0,101132.0,430197.0,-179847.0,118310.0,368660.0,3696.0
MAA,2018.0,1571346.0,1084347.0,486999.0,82419.0,404580.0,-173594.0,815.0,231801.0,2611.0
MAA,2017.0,1528987.0,1070439.0,458548.0,83782.0,374766.0,-154751.0,121770.0,341785.0,2619.0
MHK,2021.0,11081640.0,7812265.0,3269375.0,1904728.0,1364647.0,-60981.0,20115.0,1323781.0,230936.0
MHK,2020.0,9552197.0,7121507.0,2430690.0,1794688.0,636002.0,-52379.0,751.0,584374.0,68647.0
MHK,2019.0,9970672.0,7294629.0,2676043.0,1848819.0,827224.0,-41272.0,-36407.0,749545.0,4974.0
MHK,2018.0,9983634.0,7145564.0,2838070.0,1742744.0,1095326.0,-38827.0,-7298.0,1049201.0,184346.0
MHK,2017.0,9491290.0,6494876.0,2996414.0,1642241.0,1354173.0,-31111.0,-5205.0,1317857.0,343165.0
MDLZ,2021.0,28360000.0,17067000.0,11293000.0,6370000.0,4923000.0,-376000.0,-380000.0,4167000.0,1296000.0
MDLZ,2020.0,26581000.0,16135000.0,10446000.0,6292000.0,4154000.0,-423000.0,-348000.0,3383000.0,1224000.0
MDLZ,2019.0,25868000.0,15531000.0,10337000.0,6310000.0,4027000.0,-484000.0,-96000.0,3447000.0,2000.0
MDLZ,2018.0,25938000.0,15586000.0,10352000.0,6651000.0,3701000.0,-462000.0,-397000.0,2842000.0,773000.0
MDLZ,2017.0,25896000.0,15831000.0,10065000.0,6089000.0,3976000.0,-396000.0,-456000.0,3124000.0,688000.0
MNST,2021.0,5312591.0,2280973.0,3031618.0,1244730.0,1786888.0,,,1783204.0,255307.0
MNST,2020.0,4598638.0,1874758.0,2723880.0,1090727.0,1633153.0,-6996.0,-6996.0,1626157.0,216563.0
MNST,2019.0,4200819.0,1682234.0,2518585.0,1115646.0,1402939.0,13023.0,13023.0,1415962.0,308127.0
MNST,2018.0,3807183.0,1511808.0,2295375.0,1011756.0,1283619.0,9653.0,9653.0,1293272.0,300268.0
MNST,2017.0,3369045.0,1231355.0,2137690.0,938903.0,1198787.0,2836.0,2836.0,1201623.0,380945.0
MS,2021.0,54963000.0,,,,,,,19214000.0,4398000.0
MS,2020.0,45269000.0,,,,,,,14418000.0,3239000.0
MS,2019.0,38926000.0,,,,,,,11301000.0,2064000.0
MS,2018.0,37714000.0,,,,,,,11237000.0,2350000.0
MS,2017.0,35852000.0,,,,,,,10403000.0,4168000.0
MSCI,2021.0,1937363.0,338716.0,1598647.0,556411.0,1042236.0,-155178.0,-79519.0,807539.0,119205.0
MSCI,2020.0,1695390.0,291704.0,1403686.0,518922.0,884764.0,-151294.0,-47245.0,686225.0,84403.0
MSCI,2019.0,1557796.0,294961.0,1262835.0,507134.0,755701.0,-131638.0,-20745.0,603318.0,39670.0
MSCI,2018.0,1433984.0,287335.0,1146649.0,459751.0,686898.0,-113445.0,56443.0,629896.0,122011.0
MSCI,2017.0,1274172.0,273913.0,1000259.0,421071.0,579188.0,-109784.0,-2505.0,466899.0,162927.0
NTAP,2021.0,5899000.0,1957000.0,3942000.0,2886000.0,1056000.0,-66000.0,105000.0,1095000.0,240000.0
NTAP,2021.0,5744000.0,1929000.0,3815000.0,2882000.0,933000.0,-65000.0,94000.0,962000.0,232000.0
NTAP,2020.0,5412000.0,1789000.0,3623000.0,2695000.0,928000.0,-7000.0,23000.0,944000.0,125000.0
NTAP,2019.0,6146000.0,2201000.0,3945000.0,2762000.0,1183000.0,30000.0,55000.0,1268000.0,99000.0
NTAP,2018.0,5911000.0,2212000.0,3699000.0,2792000.0,907000.0,17000.0,242000.0,1166000.0,1090000.0
NWL,2021.0,10473000.0,7128000.0,3345000.0,2275000.0,1070000.0,-266000.0,-119000.0,685000.0,82000.0
NWL,2020.0,9385000.0,6306000.0,3079000.0,2189000.0,890000.0,-274000.0,-1622000.0,-1006000.0,-236000.0
NWL,2019.0,9714900.0,6495500.0,3219400.0,2451000.0,768400.0,-303300.0,-1316700.0,-851600.0,-1037700.0
NWL,2018.0,8630900.0,5622100.0,3008800.0,2434800.0,574000.0,-446300.0,-8395400.0,-8267700.0,-1478100.0
NWL,2017.0,14742200.0,9652900.0,5089300.0,3669100.0,1420200.0,-468900.0,477700.0,1429000.0,-1319800.0
NWSA,2021.0,9743000.0,,,9009000.0,734000.0,-67000.0,49000.0,716000.0,107000.0
NWSA,2021.0,9358000.0,,,8765000.0,593000.0,-53000.0,-90000.0,450000.0,61000.0
NWSA,2020.0,9008000.0,,,8639000.0,369000.0,-25000.0,-1868000.0,-1524000.0,21000.0
NWSA,2019.0,10074000.0,,,9489000.0,585000.0,-59000.0,-172000.0,354000.0,126000.0
NWSA,2018.0,9024000.0,,,8424000.0,600000.0,-7000.0,-1682000.0,-1089000.0,355000.0
NEE,2021.0,16418000.0,8128000.0,8290000.0,5886000.0,2404000.0,-742000.0,71000.0,1733000.0,49000.0
NEE,2020.0,17997000.0,7290000.0,10707000.0,5944000.0,4763000.0,-1912000.0,-438000.0,2413000.0,44000.0
NEE,2019.0,19204000.0,8003000.0,11201000.0,6147000.0,5054000.0,-2195000.0,977000.0,3836000.0,448000.0
NEE,2018.0,16727000.0,7062000.0,9665000.0,5422000.0,4243000.0,-1447000.0,4556000.0,7352000.0,1576000.0
NEE,2017.0,17195000.0,7398000.0,9797000.0,5067000.0,4730000.0,-1477000.0,1414000.0,4667000.0,-653000.0
NKE,2021.0,46192000.0,25275000.0,20917000.0,13622000.0,7295000.0,-254000.0,11000.0,7052000.0,969000.0
NKE,2021.0,44538000.0,24576000.0,19962000.0,13025000.0,6937000.0,-262000.0,-14000.0,6661000.0,934000.0
NKE,2020.0,37403000.0,21162000.0,16241000.0,13126000.0,3115000.0,-89000.0,-139000.0,2887000.0,348000.0
NKE,2019.0,39117000.0,21643000.0,17474000.0,12702000.0,4772000.0,-49000.0,78000.0,4801000.0,772000.0
NKE,2018.0,36397000.0,20441000.0,15956000.0,11511000.0,4445000.0,-54000.0,-66000.0,4325000.0,2392000.0
NSC,2021.0,10863000.0,6251000.0,4612000.0,135000.0,4477000.0,-641000.0,-76000.0,3760000.0,844000.0
NSC,2020.0,9789000.0,6023000.0,3766000.0,200000.0,3566000.0,-625000.0,-411000.0,2530000.0,517000.0
NSC,2019.0,11296000.0,6894000.0,4402000.0,220000.0,4182000.0,-604000.0,-87000.0,3491000.0,769000.0
NSC,2018.0,11458000.0,7206000.0,4252000.0,117000.0,4135000.0,-557000.0,-109000.0,3469000.0,803000.0
NSC,2017.0,10551000.0,6572000.0,3979000.0,263000.0,3716000.0,-554000.0,-34000.0,3128000.0,-2276000.0
NOC,2021.0,37240000.0,29433000.0,7807000.0,3726000.0,4081000.0,-583000.0,2400000.0,5898000.0,1273000.0
NOC,2020.0,36799000.0,29321000.0,7478000.0,3413000.0,4065000.0,-593000.0,256000.0,3728000.0,539000.0
NOC,2019.0,33841000.0,26582000.0,7259000.0,3290000.0,3969000.0,-528000.0,-893000.0,2548000.0,300000.0
NOC,2018.0,30095000.0,23304000.0,6791000.0,3011000.0,3780000.0,-562000.0,524000.0,3742000.0,513000.0
NOC,2017.0,25803000.0,19849000.0,5954000.0,2655000.0,3299000.0,-360000.0,110000.0,3049000.0,1034000.0
NCLH,2021.0,170128.0,1097330.0,-927202.0,1485154.0,-2412356.0,-1254310.0,28340.0,-3638326.0,34473.0
NCLH,2020.0,1279908.0,1693061.0,-413153.0,1463185.0,-1876338.0,-454513.0,-1669196.0,-4000047.0,12467.0
NCLH,2019.0,6462376.0,3663261.0,2799115.0,1621038.0,1178077.0,-272867.0,6155.0,911365.0,-18863.0
NCLH,2018.0,6055126.0,3377076.0,2678050.0,1458989.0,1219061.0,-270404.0,20653.0,969310.0,14467.0
NCLH,2017.0,5396175.0,3063644.0,2332531.0,1283712.0,1048819.0,-267804.0,-10401.0,770614.0,10742.0
NUE,2021.0,31379582.0,23158841.0,8220741.0,1358658.0,6862083.0,-155051.0,-296165.0,6410867.0,1202763.0
NUE,2020.0,20139658.0,17911708.0,2227950.0,615041.0,1612909.0,-153198.0,-624173.0,835538.0,-490.0
NUE,2019.0,22588858.0,19909773.0,2679085.0,711248.0,1967837.0,-121425.0,-63605.0,1782807.0,411897.0
NUE,2018.0,25067279.0,20771871.0,4295408.0,860722.0,3434686.0,-135535.0,-69760.0,3229391.0,748307.0
NUE,2017.0,20252393.0,17682986.0,2569407.0,687531.0,1881876.0,-173580.0,41661.0,1749957.0,369386.0
NVR,2021.0,9073661.0,6939186.0,2134475.0,536334.0,1598141.0,-53084.0,3911.0,1548968.0,341826.0
NVR,2020.0,7545853.0,5937401.0,1608452.0,492796.0,1115656.0,-40872.0,3249.0,1078033.0,176785.0
NVR,2019.0,7400806.0,5849862.0,1550944.0,502626.0,1048318.0,-25380.0,2857.0,1025795.0,147256.0
NVR,2018.0,7175267.0,5692127.0,1483140.0,500873.0,982267.0,-25081.0,2546.0,959732.0,162535.0
NVR,2017.0,6313690.0,4990378.0,1323312.0,454264.0,869048.0,-24185.0,2048.0,846911.0,309390.0
ORLY,2021.0,12864843.0,6107292.0,6757551.0,3981992.0,2775559.0,-146308.0,8368.0,2637619.0,598962.0
ORLY,2020.0,11604493.0,5518801.0,6085692.0,3666356.0,2419336.0,-158635.0,5704.0,2266405.0,514103.0
ORLY,2019.0,10149985.0,4755294.0,5394691.0,3473965.0,1920726.0,-137430.0,7033.0,1790329.0,399287.0
ORLY,2018.0,9536428.0,4496462.0,5039966.0,3224782.0,1815184.0,-119608.0,-1489.0,1694087.0,369600.0
ORLY,2017.0,8977726.0,4257043.0,4720683.0,2995283.0,1725400.0,-89002.0,1406.0,1637804.0,504000.0
ODFL,2021.0,4919359.0,3280645.0,1638714.0,365301.0,1273413.0,-1301.0,-2142.0,1269970.0,324569.0
ODFL,2020.0,4015129.0,2786531.0,1228598.0,321716.0,906882.0,-952.0,-4566.0,901364.0,228682.0
ODFL,2019.0,4109111.0,2938895.0,1170216.0,351510.0,818706.0,6386.0,-1143.0,823949.0,208431.0
ODFL,2018.0,4043695.0,2899452.0,1144243.0,327192.0,817051.0,2924.0,-4462.0,815513.0,209845.0
ODFL,2017.0,3358112.0,2482732.0,875380.0,299494.0,575886.0,-1414.0,1360.0,575832.0,112058.0
OKE,2021.0,13690395.0,10185933.0,3504462.0,1020744.0,2483718.0,-731460.0,125411.0,1877669.0,449307.0
OKE,2020.0,8542242.0,5688808.0,2853434.0,886204.0,1967230.0,-712886.0,-452028.0,802316.0,189507.0
OKE,2019.0,10164367.0,7264575.0,2899792.0,982864.0,1916928.0,-491773.0,225836.0,1650991.0,372414.0
OKE,2018.0,12593196.0,9851265.0,2741931.0,907068.0,1834863.0,-469620.0,152692.0,1517935.0,362903.0
OKE,2017.0,12173907.0,9944380.0,2229527.0,833586.0,1395941.0,-485658.0,130518.0,1040801.0,447282.0
OGN,2021.0,7891000.0,3523000.0,4368000.0,2214000.0,2154000.0,,-54000.0,2038000.0,372000.0
OGN,2020.0,8096000.0,3347000.0,4749000.0,1970000.0,2779000.0,,-99000.0,2680000.0,520000.0
OGN,2019.0,9530000.0,3621000.0,5909000.0,2254000.0,3655000.0,,-100000.0,3555000.0,337000.0
OGN,2018.0,9777000.0,4693000.0,5084000.0,2378000.0,2706000.0,,23000.0,2729000.0,576000.0
PCAR,2021.0,22404800.0,18619900.0,3784900.0,1602800.0,2182100.0,50100.0,17200.0,2249400.0,502900.0
PCAR,2020.0,18728500.0,15624600.0,3103900.0,1536000.0,1567900.0,54100.0,35900.0,1657900.0,359500.0
PCAR,2019.0,25599700.0,20786100.0,4813600.0,1838700.0,2974900.0,42000.0,82300.0,3099200.0,711300.0
PCAR,2018.0,23495700.0,19111900.0,4383800.0,1695300.0,2688500.0,60800.0,60900.0,2810200.0,615100.0
PCAR,2017.0,19456400.0,15743300.0,3713100.0,1569500.0,2143600.0,-5600.0,35300.0,2173300.0,498100.0
PH,2021.0,14879909.0,10777128.0,4102781.0,1565216.0,2537565.0,-236428.0,104388.0,2405528.0,527315.0
PH,2021.0,14347640.0,10449680.0,3897960.0,1527302.0,2370658.0,-243036.0,119332.0,2246957.0,500096.0
PH,2020.0,13695520.0,10286518.0,3409002.0,1656553.0,1752449.0,-277161.0,37227.0,1512627.0,305924.0
PH,2019.0,14320324.0,10703484.0,3616840.0,1543939.0,2072901.0,-190138.0,50662.0,1933425.0,420494.0
PH,2018.0,14302392.0,10762841.0,3539551.0,1657152.0,1882399.0,-213873.0,33751.0,1702277.0,640962.0
PYPL,2021.0,23846000.0,,,,,,,5231000.0,362000.0
PYPL,2020.0,21454000.0,,,,,,,5065000.0,863000.0
PYPL,2019.0,17772000.0,,,,,,,2998000.0,539000.0
PYPL,2018.0,15451000.0,,,,,,,2376000.0,319000.0
PYPL,2017.0,13094000.0,,,,,,,2200000.0,405000.0
PNR,2021.0,3572200.0,2297700.0,1274500.0,666800.0,607700.0,-15400.0,-6500.0,585800.0,78600.0
PNR,2020.0,3017800.0,1960200.0,1057600.0,596200.0,461400.0,-23900.0,-5400.0,432100.0,75000.0
PNR,2019.0,2957200.0,1905700.0,1051500.0,619000.0,432500.0,-30100.0,5100.0,407500.0,45800.0
PNR,2018.0,2965100.0,1917400.0,1047700.0,611000.0,436700.0,-32600.0,-24300.0,379800.0,58100.0
PNR,2017.0,4936500.0,3107400.0,1829100.0,1148300.0,680800.0,-87300.0,-104300.0,489200.0,9200.0
PEP,2021.0,76681000.0,35371000.0,41310000.0,29884000.0,11426000.0,-1070000.0,234000.0,10590000.0,2393000.0
PEP,2020.0,70372000.0,31797000.0,38575000.0,28495000.0,10080000.0,-1128000.0,117000.0,9069000.0,1894000.0
PEP,2019.0,67161000.0,30132000.0,37029000.0,26738000.0,10291000.0,-935000.0,-44000.0,9312000.0,1959000.0
PEP,2018.0,64661000.0,29381000.0,35280000.0,25170000.0,10110000.0,-1219000.0,298000.0,9189000.0,-3370000.0
PEP,2017.0,63525000.0,28785000.0,34740000.0,24231000.0,10509000.0,-907000.0,,9602000.0,4694000.0
PFE,2021.0,63600000.0,22736000.0,40864000.0,25954000.0,14910000.0,-1222000.0,3924000.0,17611000.0,1027000.0
PFE,2020.0,41908000.0,8692000.0,33216000.0,24456000.0,8760000.0,-1376000.0,113000.0,7497000.0,477000.0
PFE,2019.0,51750000.0,10219000.0,41531000.0,27610000.0,13921000.0,-1348000.0,5108000.0,17682000.0,1384000.0
PFE,2018.0,53647000.0,11248000.0,42399000.0,27354000.0,15045000.0,-983000.0,-2178000.0,11885000.0,706000.0
PFE,2017.0,52546000.0,11240000.0,41306000.0,27199000.0,14107000.0,-879000.0,-923000.0,12305000.0,-9049000.0
PSX,2021.0,95281000.0,89401000.0,5880000.0,6976000.0,-1096000.0,-588000.0,1106000.0,-578000.0,-307000.0
PSX,2020.0,64129000.0,59102000.0,5027000.0,6519000.0,-1492000.0,-507000.0,-2965000.0,-4964000.0,-1250000.0
PSX,2019.0,107293000.0,96870000.0,10423000.0,7088000.0,3335000.0,-438000.0,1281000.0,4178000.0,801000.0
PSX,2018.0,111461000.0,99286000.0,12175000.0,6966000.0,5209000.0,-482000.0,2718000.0,7445000.0,1572000.0
PSX,2017.0,102354000.0,80727000.0,21627000.0,19789000.0,1838000.0,-429000.0,2146000.0,3555000.0,-1693000.0
PXD,2021.0,14310000.0,9471000.0,4839000.0,342000.0,4497000.0,-113000.0,-2702000.0,1682000.0,357000.0
PXD,2020.0,7024000.0,6196000.0,828000.0,379000.0,449000.0,-124000.0,-586000.0,-261000.0,-61000.0
PXD,2019.0,9671000.0,7356000.0,2315000.0,453000.0,1862000.0,-48000.0,-827000.0,987000.0,231000.0
PXD,2018.0,9379000.0,6603000.0,2776000.0,970000.0,1806000.0,-97000.0,-458000.0,1251000.0,276000.0
PXD,2017.0,5294000.0,4013000.0,1281000.0,438000.0,843000.0,-121000.0,-413000.0,309000.0,-524000.0
POOL,2021.0,5099288.0,3565477.0,1533811.0,755968.0,777843.0,-9923.0,1400.0,769320.0,167403.0
POOL,2020.0,3936623.0,2805721.0,1130902.0,659931.0,470971.0,-12353.0,-6944.0,451674.0,85231.0
POOL,2019.0,3199517.0,2274592.0,924925.0,583679.0,341246.0,-23772.0,,317474.0,56161.0
POOL,2018.0,2998097.0,2127924.0,870173.0,556284.0,313889.0,-20896.0,,292993.0,58774.0
POOL,2017.0,2788188.0,1982899.0,805289.0,520918.0,284371.0,-15189.0,,269182.0,77982.0
PPL,2021.0,7802000.0,3427000.0,4375000.0,1664000.0,2711000.0,-1313000.0,164000.0,1562000.0,691000.0
PPL,2020.0,7607000.0,3210000.0,4397000.0,1594000.0,2803000.0,-991000.0,159000.0,1971000.0,502000.0
PPL,2019.0,7769000.0,3417000.0,4352000.0,1512000.0,2840000.0,-978000.0,293000.0,2155000.0,409000.0
PPL,2018.0,7785000.0,3527000.0,4258000.0,1406000.0,2852000.0,-957000.0,390000.0,2285000.0,458000.0
PPL,2017.0,7447000.0,3079000.0,4368000.0,1300000.0,3068000.0,-899000.0,-257000.0,1912000.0,784000.0
PG,2021.0,77138000.0,38331000.0,38807000.0,21079000.0,17728000.0,-429000.0,54000.0,17353000.0,3183000.0
PG,2021.0,76118000.0,37108000.0,39010000.0,21024000.0,17986000.0,-457000.0,86000.0,17615000.0,3263000.0
PG,2020.0,70950000.0,35250000.0,35700000.0,19994000.0,15706000.0,-310000.0,438000.0,15834000.0,2731000.0
PG,2019.0,67684000.0,34768000.0,32916000.0,19084000.0,13832000.0,-289000.0,-7474000.0,6069000.0,2103000.0
PG,2018.0,66832000.0,34268000.0,32564000.0,18853000.0,13711000.0,-259000.0,-126000.0,13326000.0,3465000.0
PLD,2021.0,4593804.0,1217539.0,3376265.0,1903159.0,1473106.0,-270059.0,1127924.0,2330971.0,175227.0
PLD,2020.0,4438735.0,1170104.0,3268631.0,1866824.0,1401807.0,-313463.0,658744.0,1747088.0,130458.0
PLD,2019.0,3330621.0,918927.0,2411694.0,1419746.0,991948.0,-215740.0,1000155.0,1776363.0,74517.0
PLD,2018.0,2804449.0,757688.0,2046761.0,1199759.0,847002.0,-214478.0,1253766.0,1886290.0,63330.0
PLD,2017.0,2618134.0,724664.0,1893470.0,1122404.0,771066.0,-260755.0,1305257.0,1815568.0,54609.0
PTC,2021.0,1807159.0,371102.0,1436057.0,1053098.0,382959.0,,8796.0,391755.0,-85168.0
PTC,2021.0,1807159.0,371102.0,1436057.0,1053098.0,382959.0,,8796.0,391755.0,-85168.0
PTC,2020.0,1458415.0,334271.0,1124144.0,880565.0,243579.0,-76428.0,-32445.0,134706.0,4011.0
PTC,2019.0,1255631.0,325378.0,930253.0,816097.0,114156.0,-38947.0,-54914.0,20300.0,47760.0
PTC,2018.0,1241824.0,326194.0,915630.0,838629.0,77001.0,-37854.0,-10491.0,28656.0,-23331.0
PSA,2021.0,3240044.0,869895.0,2370149.0,758506.0,1611643.0,-62547.0,140956.0,1690052.0,
PSA,2020.0,2915068.0,867462.0,2047606.0,636456.0,1411150.0,-33960.0,-15963.0,1361227.0,
PSA,2019.0,2846823.0,796783.0,2050040.0,584901.0,1465139.0,-17205.0,77717.0,1525651.0,
PSA,2018.0,2754280.0,739722.0,2014558.0,602366.0,1412192.0,-6058.0,311131.0,1717265.0,
PSA,2017.0,2668528.0,707978.0,1960550.0,537408.0,1423142.0,6071.0,19242.0,1448455.0,
PVH,2021.0,8600400.0,3810100.0,4790300.0,4262300.0,528000.0,-123700.0,96800.0,501100.0,208200.0
PVH,2021.0,7132600.0,3355800.0,3776800.0,3983200.0,-206400.0,-121300.0,-865300.0,-1193000.0,-55500.0
PVH,2020.0,9909000.0,4520600.0,5388400.0,4715200.0,673200.0,-114700.0,-114500.0,444000.0,28900.0
PVH,2019.0,9656800.0,4348500.0,5308300.0,4432800.0,875500.0,-116100.0,16200.0,775600.0,31000.0
PVH,2018.0,8914800.0,4020400.0,4894400.0,4248200.0,646200.0,-122200.0,-13800.0,510200.0,-25900.0
QCOM,2021.0,33566000.0,14262000.0,19304000.0,9515000.0,9789000.0,-476000.0,961000.0,10274000.0,1231000.0
QCOM,2021.0,33566000.0,14262000.0,19304000.0,9515000.0,9789000.0,-476000.0,961000.0,10274000.0,1231000.0
QCOM,2020.0,23531000.0,9255000.0,14276000.0,8021000.0,6255000.0,-446000.0,-90000.0,5719000.0,521000.0
QCOM,2019.0,24273000.0,8599000.0,15674000.0,8007000.0,7667000.0,-311000.0,125000.0,7481000.0,3095000.0
QCOM,2018.0,22732000.0,10244000.0,12488000.0,11746000.0,742000.0,-143000.0,-86000.0,513000.0,5377000.0
DGX,2021.0,11046000.0,6594000.0,4452000.0,1812000.0,2640000.0,-153000.0,368000.0,2855000.0,674000.0
DGX,2020.0,9437000.0,5804000.0,3633000.0,1662000.0,1971000.0,-163000.0,76000.0,1884000.0,460000.0
DGX,2019.0,7726000.0,5037000.0,2689000.0,1458000.0,1231000.0,-175000.0,20000.0,1076000.0,247000.0
DGX,2018.0,7531000.0,4926000.0,2605000.0,1500000.0,1105000.0,-167000.0,-12000.0,926000.0,182000.0
DGX,2017.0,7709000.0,4719000.0,2990000.0,1825000.0,1165000.0,-151000.0,16000.0,1030000.0,241000.0
RTX,2021.0,63763000.0,52547000.0,11216000.0,7436000.0,3780000.0,-1395000.0,1716000.0,4101000.0,512000.0
RTX,2020.0,56587000.0,48056000.0,8531000.0,7237000.0,1294000.0,-1366000.0,-2281000.0,-2353000.0,575000.0
RTX,2019.0,77046000.0,57065000.0,19981000.0,11015000.0,8966000.0,-1611000.0,888000.0,8243000.0,2295000.0
RTX,2018.0,66501000.0,49985000.0,16516000.0,7963000.0,8553000.0,-1038000.0,765000.0,8280000.0,2626000.0
RTX,2017.0,59837000.0,43953000.0,15884000.0,7212000.0,8672000.0,-909000.0,,7763000.0,2843000.0
REG,2021.0,1127697.0,323721.0,803976.0,402753.0,401223.0,-146376.0,81674.0,336521.0,
REG,2020.0,1016175.0,313077.0,703098.0,433543.0,269555.0,-152349.0,-69889.0,47317.0,
REG,2019.0,1133138.0,306145.0,826993.0,457081.0,369912.0,-143700.0,46978.0,273190.0,0.0
REG,2018.0,1120975.0,305890.0,815085.0,434916.0,380169.0,-140048.0,-16139.0,223982.0,0.0
REG,2017.0,984326.0,253713.0,730613.0,491050.0,239563.0,-124221.0,26469.0,141811.0,-9737.0
RF,2021.0,6403000.0,,,,,,,3411000.0,712000.0
RF,2020.0,6225000.0,,,,,,,1314000.0,220000.0
RF,2019.0,5820000.0,,,,,,,1985000.0,403000.0
RF,2018.0,5821000.0,,,,,,,1955000.0,387000.0
RF,2017.0,5654000.0,,,,,,,1871000.0,614000.0
RMD,2021.0,3348896.0,1442168.0,1906728.0,949360.0,957368.0,-22262.0,-8510.0,926596.0,426850.0
RMD,2021.0,3196825.0,1357725.0,1839100.0,926749.0,912351.0,-23627.0,-5062.0,883662.0,409157.0
RMD,2020.0,2957013.0,1239227.0,1717786.0,908727.0,809059.0,-39356.0,-36615.0,733088.0,111414.0
RMD,2019.0,2606572.0,1069987.0,1536585.0,900599.0,635986.0,-33857.0,-83282.0,518847.0,114255.0
RMD,2018.0,2340196.0,978032.0,1362164.0,801901.0,560263.0,-11977.0,-26974.0,521312.0,205724.0
ROK,2021.0,6997400.0,4099700.0,2897700.0,1680000.0,1217700.0,-94600.0,403100.0,1526200.0,181900.0
ROK,2021.0,6997400.0,4099700.0,2897700.0,1680000.0,1217700.0,-94600.0,403100.0,1526200.0,181900.0
ROK,2020.0,6329800.0,3734600.0,2595200.0,1479800.0,1115400.0,-98000.0,118700.0,1136100.0,112900.0
ROK,2019.0,6694800.0,3794700.0,2900100.0,1538500.0,1361600.0,-87100.0,-373500.0,901000.0,205200.0
ROK,2018.0,6666000.0,3793800.0,2872200.0,1599000.0,1273200.0,-48600.0,106200.0,1330800.0,795300.0
ROP,2021.0,5770800.0,1904800.0,3866000.0,2325700.0,1540300.0,-241900.0,25400.0,1323800.0,285300.0
ROP,2020.0,5527100.0,1984100.0,3543000.0,2111900.0,1431100.0,-218900.0,-2900.0,1209300.0,259600.0
ROP,2019.0,5366800.0,1939700.0,3427100.0,1928700.0,1498400.0,-186600.0,915600.0,2227400.0,459500.0
ROP,2018.0,5191200.0,1911700.0,3279500.0,1883100.0,1396400.0,-182100.0,-15900.0,1198400.0,254000.0
ROP,2017.0,4607471.0,1742675.0,2864796.0,1654552.0,1210244.0,-180566.0,5045.0,1034723.0,62951.0
RCL,2021.0,584024.0,1787268.0,-1203244.0,2400094.0,-3603338.0,-1262479.0,-404649.0,-5270466.0,
RCL,2020.0,2208805.0,2765108.0,-556303.0,2478874.0,-3035177.0,-823202.0,-1916751.0,-5775130.0,
RCL,2019.0,10950661.0,6062765.0,4887896.0,2805195.0,2082701.0,-381568.0,206467.0,1907600.0,
RCL,2018.0,9493849.0,5262207.0,4231642.0,2336841.0,1894801.0,-300872.0,221863.0,1815792.0,
RCL,2017.0,8777845.0,4896579.0,3881266.0,2137210.0,1744056.0,-269881.0,150958.0,1625133.0,
